timestamp,visitorid,event,itemid,transactionid
1.43E+12,408181,transaction,391189,7296
1.43E+12,304328,transaction,144540,14203
1.43E+12,1035814,transaction,348352,9143
1.43E+12,684976,transaction,1377,1693
1.43E+12,1035814,transaction,266861,1457
1.43E+12,750601,transaction,248711,9839
1.43E+12,1143288,transaction,112277,13179
1.43E+12,60099,transaction,154638,7273
1.43E+12,809822,transaction,10516,7601
1.43E+12,750601,transaction,287356,9255
1.43E+12,616466,transaction,446730,16164
1.43E+12,227091,transaction,279052,2177
1.43E+12,941576,transaction,377134,3955
1.43E+12,1091855,transaction,133247,17578
1.43E+12,1190064,transaction,278216,3998
1.43E+12,1019407,transaction,461455,971
1.43E+12,1143383,transaction,309005,8670
1.43E+12,651283,transaction,27812,11253
1.43E+12,480064,transaction,182986,5943
1.43E+12,62701,transaction,297513,12993
1.43E+12,453323,transaction,225279,5334
1.43E+12,112596,transaction,350968,6388
1.43E+12,286616,transaction,241274,17450
1.43E+12,1373738,transaction,244838,663
1.43E+12,227091,transaction,421987,14997
1.43E+12,350566,transaction,341578,7980
1.43E+12,350566,transaction,56323,6196
1.43E+12,69880,transaction,242910,4359
1.43E+12,1154334,transaction,395749,13090
1.43E+12,830113,transaction,307770,11076
1.43E+12,138131,transaction,33245,200
1.43E+12,138131,transaction,150882,10017
1.43E+12,1188968,transaction,271685,6642
1.43E+12,455580,transaction,294287,5790
1.43E+12,307607,transaction,135864,12046
1.43E+12,850317,transaction,169583,16093
1.43E+12,1047269,transaction,148707,2549
1.43E+12,167489,transaction,374554,643
1.43E+12,837052,transaction,139085,7073
1.43E+12,348484,transaction,192144,15375
1.43E+12,163561,transaction,14932,14013
1.43E+12,281978,transaction,57723,12093
1.43E+12,269127,transaction,287696,15780
1.43E+12,904488,transaction,448124,9249
1.43E+12,949323,transaction,442721,1262
1.43E+12,269127,transaction,83569,15780
1.43E+12,673572,transaction,64951,17591
1.43E+12,190756,transaction,278059,13781
1.43E+12,1171393,transaction,335630,3929
1.43E+12,17800,transaction,387780,16514
1.43E+12,367301,transaction,188390,4045
1.43E+12,138131,transaction,67486,15568
1.43E+12,568330,transaction,37554,5016
1.43E+12,1174876,transaction,261979,4706
1.43E+12,1193956,transaction,258089,8364
1.43E+12,331639,transaction,20092,17038
1.43E+12,240998,transaction,309438,8288
1.43E+12,451001,transaction,50133,16107
1.43E+12,1397172,transaction,150100,4839
1.43E+12,99743,transaction,424387,240
1.43E+12,138391,transaction,230257,9837
1.43E+12,227091,transaction,275559,15550
1.43E+12,997256,transaction,178416,4791
1.43E+12,831139,transaction,30336,9900
1.43E+12,203639,transaction,399983,685
1.43E+12,987255,transaction,264179,5482
1.43E+12,1200726,transaction,286268,9093
1.43E+12,55270,transaction,259487,5112
1.43E+12,1313381,transaction,374272,541
1.43E+12,1170453,transaction,337512,15857
1.43E+12,645995,transaction,378045,11452
1.43E+12,180504,transaction,68607,12141
1.43E+12,350566,transaction,214757,553
1.43E+12,404403,transaction,428067,2849
1.43E+12,412120,transaction,254418,11618
1.43E+12,895690,transaction,362697,12208
1.43E+12,381186,transaction,172113,7001
1.43E+12,818116,transaction,222285,16800
1.43E+12,623548,transaction,234390,5260
1.43E+12,379092,transaction,159380,15204
1.44E+12,346597,transaction,133472,6857
1.44E+12,1305946,transaction,303790,10259
1.44E+12,63156,transaction,227318,9654
1.44E+12,347598,transaction,255093,7923
1.44E+12,1244177,transaction,11226,17435
1.44E+12,1343868,transaction,232350,10958
1.44E+12,776534,transaction,20388,13383
1.44E+12,707112,transaction,387747,8330
1.44E+12,214957,transaction,398115,11225
1.44E+12,684514,transaction,453564,5063
1.44E+12,684514,transaction,450156,10908
1.44E+12,1034756,transaction,123212,9905
1.44E+12,1150086,transaction,114121,14636
1.44E+12,268657,transaction,181365,4900
1.44E+12,547506,transaction,219755,2726
1.44E+12,567087,transaction,214271,16583
1.44E+12,268155,transaction,307981,15811
1.44E+12,814864,transaction,428268,6846
1.44E+12,1008461,transaction,215503,2213
1.44E+12,1369176,transaction,126236,13754
1.44E+12,208539,transaction,54435,14348
1.44E+12,954619,transaction,247307,4027
1.44E+12,474912,transaction,247326,16790
1.44E+12,1150086,transaction,108021,7189
1.44E+12,1150086,transaction,263188,7189
1.44E+12,1255456,transaction,43831,11479
1.44E+12,1255456,transaction,63489,1274
1.44E+12,626440,transaction,218033,14430
1.44E+12,214426,transaction,25590,5381
1.44E+12,536804,transaction,255908,14809
1.44E+12,519839,transaction,314801,8952
1.44E+12,1039973,transaction,227976,9040
1.44E+12,196902,transaction,162536,2775
1.44E+12,519839,transaction,345721,3915
1.44E+12,316850,transaction,311405,11509
1.44E+12,368033,transaction,204023,10071
1.44E+12,151448,transaction,173956,9826
1.44E+12,1142081,transaction,366859,14937
1.44E+12,371606,transaction,235971,6131
1.44E+12,1102053,transaction,398907,4471
1.44E+12,1271881,transaction,310514,4923
1.44E+12,1150086,transaction,127631,3590
1.44E+12,519839,transaction,393142,5592
1.44E+12,519839,transaction,109116,15831
1.44E+12,1237565,transaction,303637,9677
1.44E+12,1313374,transaction,235673,3811
1.44E+12,734846,transaction,45420,7232
1.44E+12,48820,transaction,125275,15031
1.44E+12,305782,transaction,322123,12975
1.44E+12,474313,transaction,262826,9315
1.44E+12,827689,transaction,457942,4322
1.44E+12,902881,transaction,460187,11294
1.44E+12,371606,transaction,276494,13093
1.44E+12,868985,transaction,459615,5524
1.44E+12,699183,transaction,104864,71
1.44E+12,850564,transaction,191547,1055
1.44E+12,169486,transaction,323084,8340
1.44E+12,1331889,transaction,187992,4104
1.44E+12,1402877,transaction,311464,12411
1.44E+12,577103,transaction,435618,1092
1.44E+12,1375602,transaction,100367,4383
1.44E+12,1243940,transaction,107162,14775
1.44E+12,1262190,transaction,333039,9178
1.44E+12,663411,transaction,418609,6153
1.44E+12,193622,transaction,300878,7241
1.44E+12,587126,transaction,440937,2151
1.44E+12,1221828,transaction,344446,7558
1.44E+12,1051470,transaction,8638,12007
1.44E+12,974226,transaction,118551,7476
1.44E+12,974226,transaction,207907,12816
1.44E+12,395626,transaction,5730,13837
1.44E+12,921696,transaction,71380,9597
1.44E+12,974226,transaction,147879,944
1.44E+12,1168467,transaction,318697,9801
1.44E+12,389361,transaction,146630,16607
1.44E+12,974226,transaction,439963,2753
1.44E+12,974226,transaction,257308,2753
1.44E+12,438780,transaction,414995,13771
1.44E+12,1336061,transaction,181651,10270
1.44E+12,1344801,transaction,102925,11018
1.44E+12,759183,transaction,216425,7927
1.44E+12,521841,transaction,444365,1980
1.44E+12,283621,transaction,336842,4986
1.44E+12,1373207,transaction,362191,12542
1.44E+12,458738,transaction,203915,14150
1.44E+12,582933,transaction,45175,14598
1.44E+12,893009,transaction,201311,3797
1.44E+12,530559,transaction,342331,14259
1.44E+12,1342297,transaction,277183,4857
1.44E+12,824842,transaction,236266,17403
1.44E+12,890980,transaction,130865,5083
1.44E+12,892646,transaction,58719,477
1.44E+12,890980,transaction,225856,548
1.44E+12,398205,transaction,89901,3128
1.44E+12,273362,transaction,312827,6615
1.44E+12,887520,transaction,192931,8595
1.44E+12,757355,transaction,279585,17222
1.44E+12,385857,transaction,173313,12935
1.44E+12,1177596,transaction,62613,7913
1.44E+12,505313,transaction,346534,14900
1.44E+12,235498,transaction,12609,3513
1.44E+12,667873,transaction,435167,14827
1.44E+12,1307620,transaction,279332,11334
1.44E+12,321851,transaction,462188,10360
1.44E+12,1028187,transaction,374698,4682
1.44E+12,890980,transaction,414127,4182
1.44E+12,821083,transaction,189764,5106
1.44E+12,475479,transaction,196398,13502
1.44E+12,530559,transaction,258901,10882
1.44E+12,757355,transaction,265966,8254
1.44E+12,904351,transaction,248614,3054
1.44E+12,757355,transaction,168927,17191
1.44E+12,1376921,transaction,223582,15301
1.44E+12,1150086,transaction,368060,5757
1.44E+12,861299,transaction,50443,3067
1.44E+12,1123295,transaction,100918,565
1.44E+12,861299,transaction,89688,14717
1.44E+12,1203677,transaction,347617,607
1.44E+12,533153,transaction,407952,3926
1.44E+12,875146,transaction,190217,16707
1.44E+12,919347,transaction,462206,5221
1.44E+12,565903,transaction,70148,16721
1.44E+12,1002419,transaction,245158,3290
1.44E+12,530559,transaction,278272,14833
1.44E+12,322871,transaction,99601,13958
1.44E+12,530559,transaction,265326,452
1.44E+12,1203225,transaction,461538,14667
1.44E+12,1150086,transaction,464315,6358
1.44E+12,1150086,transaction,448690,6535
1.44E+12,366742,transaction,231810,13095
1.44E+12,1207222,transaction,422561,8102
1.44E+12,1159609,transaction,363210,15070
1.44E+12,1279275,transaction,450726,9486
1.44E+12,1279275,transaction,123541,9486
1.44E+12,1179005,transaction,409770,13271
1.44E+12,1207222,transaction,172606,8102
1.44E+12,861299,transaction,421788,7864
1.44E+12,831120,transaction,180566,8023
1.44E+12,530559,transaction,58663,5856
1.44E+12,786017,transaction,439424,8320
1.44E+12,452649,transaction,49676,1728
1.44E+12,603228,transaction,104342,10189
1.44E+12,119389,transaction,390167,12645
1.44E+12,119389,transaction,297931,12645
1.44E+12,1269166,transaction,393055,3278
1.44E+12,852757,transaction,204790,8744
1.44E+12,629346,transaction,466114,10569
1.44E+12,890980,transaction,339356,9368
1.44E+12,485689,transaction,78523,12740
1.44E+12,972071,transaction,380212,2254
1.44E+12,119389,transaction,387504,12645
1.44E+12,861299,transaction,332531,14987
1.44E+12,861299,transaction,390645,4167
1.44E+12,1293358,transaction,271896,9915
1.44E+12,1385073,transaction,77148,9330
1.44E+12,1254756,transaction,427357,1181
1.44E+12,1150086,transaction,22926,4362
1.44E+12,927429,transaction,315571,2923
1.44E+12,628764,transaction,375150,8815
1.44E+12,1150086,transaction,79877,1915
1.44E+12,1150086,transaction,322489,1915
1.44E+12,753155,transaction,246610,7068
1.44E+12,1385073,transaction,239006,7465
1.44E+12,861299,transaction,179013,9931
1.44E+12,1328532,transaction,128992,925
1.44E+12,1202903,transaction,164130,5959
1.44E+12,1032432,transaction,35608,12717
1.44E+12,1107485,transaction,362851,3259
1.44E+12,42669,transaction,168386,11514
1.44E+12,651655,transaction,453432,3030
1.44E+12,1150086,transaction,146081,14527
1.44E+12,686211,transaction,83882,8917
1.44E+12,861299,transaction,191763,16484
1.44E+12,446252,transaction,172282,1058
1.44E+12,572806,transaction,350140,13070
1.44E+12,1155978,transaction,430050,4316
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
