,timestamp,visitorid,event,itemid,transactionid
2013111,1432960179838,746554,transaction,332065,4046.0
2013260,1432914903526,1143344,transaction,204494,9536.0
2013321,1432916329425,24662,transaction,195234,15208.0
2013325,1432914496992,377073,transaction,461765,8474.0
2013471,1432951423778,1143383,transaction,119736,11527.0
2013893,1432918144775,38102,transaction,161663,16709.0
2014115,1432908172657,98071,transaction,388333,7295.0
2014261,1432929944413,22990,transaction,81916,3129.0
2014267,1432929937720,22990,transaction,287796,3129.0
2014293,1432929887859,229157,transaction,457162,7361.0
2014467,1432946549774,1329573,transaction,70575,5211.0
2014476,1432945280746,612386,transaction,95426,7328.0
2014643,1432942742441,1234052,transaction,463871,7490.0
2014665,1432944591560,483098,transaction,76941,14012.0
2014715,1432924288002,1137634,transaction,67434,6280.0
2014921,1432922611192,899857,transaction,58846,16949.0
2015116,1432934840247,997925,transaction,72113,13529.0
2015209,1432934454440,811841,transaction,301682,13450.0
2015366,1432880819647,626320,transaction,111912,14127.0
2015607,1432914903510,1143344,transaction,138434,9536.0
2015621,1432914883650,320434,transaction,154766,11538.0
2015656,1432916220607,804113,transaction,44753,7885.0
2015751,1432949127620,1053351,transaction,325844,1012.0
2015813,1432948970127,1181200,transaction,149939,15125.0
2015990,1432941273546,990306,transaction,42002,15819.0
2016072,1432939302554,1081566,transaction,89212,3077.0
2016179,1432941445008,1143383,transaction,226940,3934.0
2016601,1432957873385,1115637,transaction,157460,16813.0
2016854,1432927931432,168685,transaction,111530,16337.0
2016906,1432963496132,353143,transaction,30964,15497.0
2017066,1432943789697,109357,transaction,263501,3683.0
2017067,1432943789713,109357,transaction,120098,3683.0
2017507,1432922611364,899857,transaction,308648,16949.0
2017795,1432930961722,109357,transaction,306494,14786.0
2017819,1432932140940,272457,transaction,350465,186.0
2017906,1432930706612,1312434,transaction,85914,15952.0
2017918,1432932671179,272457,transaction,217003,2403.0
2017942,1432933340739,328736,transaction,195423,17606.0
2018132,1432939095269,1161163,transaction,154532,17197.0
2018143,1432941273562,990306,transaction,304445,15819.0
2018489,1432893604695,867365,transaction,289200,4749.0
2018836,1432929266196,919820,transaction,167750,17226.0
2018856,1432927582235,234161,transaction,192284,2521.0
2018927,1432926570967,573397,transaction,357133,858.0
2019007,1432916276787,1137634,transaction,422671,9108.0
2019066,1432914882214,1101754,transaction,450839,11208.0
2019189,1432917756076,1143383,transaction,288418,8708.0
2019217,1432919961543,647350,transaction,422671,15233.0
2019319,1432917233780,489217,transaction,454784,12552.0
2019347,1432918480092,1336520,transaction,333803,10195.0
2019477,1432955541447,1242825,transaction,16728,17484.0
2019571,1432954063796,1193588,transaction,60323,4838.0
2019994,1432951423809,1143383,transaction,71754,11527.0
2020157,1432964351755,54002,transaction,361834,11938.0
2020221,1432908172719,98071,transaction,42841,7295.0
2020469,1432933340739,328736,transaction,250248,17606.0
2020502,1432930961785,109357,transaction,172370,14786.0
2020505,1432930961722,109357,transaction,273872,14786.0
2020584,1432931529872,76757,transaction,465226,15315.0
2020668,1432929937720,22990,transaction,32944,3129.0
2020684,1432932251274,531661,transaction,416170,10016.0
2020854,1432951423778,1143383,transaction,186702,11527.0
2020868,1432949992045,746554,transaction,306590,2656.0
2021248,1432923563940,168685,transaction,111530,2711.0
2021305,1432922611207,899857,transaction,300670,16949.0
2021446,1432935004089,76757,transaction,269258,3465.0
2021566,1432933638618,1212041,transaction,304685,10752.0
2021589,1432936482076,1056247,transaction,113233,2309.0
2022076,1432929101049,626013,transaction,318333,11261.0
2022100,1432914574744,412120,transaction,254418,11618.0
2022102,1432917234929,76757,transaction,46156,10899.0
2022223,1432913843568,1040075,transaction,57868,6948.0
2022533,1432941957841,442319,transaction,97750,11418.0
2022715,1432954661508,1335604,transaction,92022,11489.0
2023159,1432947395251,884495,transaction,85579,15528.0
2023290,1432943789791,109357,transaction,172370,3683.0
2023368,1432963653930,441381,transaction,39854,741.0
2023547,1432947274609,172244,transaction,276883,3573.0
2023687,1432930961754,109357,transaction,14003,14786.0
2023696,1432930961785,109357,transaction,106874,14786.0
2023698,1432930961785,109357,transaction,39028,14786.0
2023749,1432929944413,22990,transaction,76146,3129.0
2023757,1432932587758,1093946,transaction,300133,9598.0
2024068,1432954063796,1193588,transaction,250565,4838.0
2024143,1432954748776,163561,transaction,179033,7569.0
2024746,1432904910082,440899,transaction,239235,5606.0
2025277,1432918545229,750601,transaction,272634,132.0
2025457,1432928755096,1137634,transaction,298135,17504.0
2025556,1432927200390,900369,transaction,304685,7854.0
2025709,1432951971005,1161163,transaction,109795,12818.0
2026101,1432913841338,320434,transaction,280970,7557.0
2026254,1432923563940,168685,transaction,210009,2711.0
2026589,1433005543273,1341202,transaction,456005,15734.0
2026610,1433003346177,404403,transaction,21886,14677.0
2027004,1433032942725,286616,transaction,381982,14955.0
2027013,1433015410283,465999,transaction,379520,879.0
2027028,1433013436900,919302,transaction,67593,8679.0
2027267,1432994427458,1181395,transaction,1279,15287.0
2027294,1432991056520,718748,transaction,16304,524.0
2027325,1432994825359,1331585,transaction,62275,5424.0
2027384,1432992258305,996157,transaction,463663,7837.0
2027662,1433026303506,286616,transaction,190463,13860.0
2027936,1433041700273,934648,transaction,273878,15081.0
2028061,1432973976760,936360,transaction,224799,17104.0
2028490,1433046651796,922843,transaction,69507,14361.0
2028635,1433046931875,1246731,transaction,23438,14522.0
2028672,1433046433078,967034,transaction,158575,13744.0
2028912,1433019420970,76565,transaction,217068,16148.0
2029009,1433020693847,361291,transaction,29196,16940.0
2029095,1433001718039,1292053,transaction,240262,2585.0
2029135,1433005761829,320097,transaction,41367,1829.0
2029162,1433005450570,809388,transaction,132683,7967.0
2029202,1433005401382,895690,transaction,362697,12208.0
2029283,1433005543273,1341202,transaction,124193,15734.0
2029348,1433033190760,286616,transaction,381982,302.0
2029403,1433034831096,404403,transaction,448494,10598.0
2029505,1433037091161,290565,transaction,170372,12361.0
2029849,1432994825390,1331585,transaction,416992,5424.0
2030076,1433030454490,240645,transaction,429846,8033.0
2030210,1433027765883,789793,transaction,161623,8251.0
2030249,1433030509366,404403,transaction,175555,4418.0
2030304,1433015557543,57905,transaction,95426,3089.0
2030388,1433013436883,919302,transaction,294833,8679.0
2030446,1433013268885,769241,transaction,85579,9090.0
2030885,1433008931390,1341202,transaction,246113,405.0
2030998,1433013119088,644422,transaction,398489,10839.0
2031378,1433040567692,433471,transaction,226111,16862.0
2031499,1433023643738,389066,transaction,369933,16681.0
2031570,1433019349777,57905,transaction,392945,3115.0
2031616,1433023851537,145274,transaction,420697,8468.0
2031644,1433024608921,286616,transaction,52941,11671.0
2031735,1433004779311,851049,transaction,174265,17301.0
2032344,1433013119088,644422,transaction,404763,10839.0
2032345,1433013119088,644422,transaction,118448,10839.0
2032393,1433007460506,1341202,transaction,466526,16052.0
2032512,1433024210876,286616,transaction,92466,16891.0
2032600,1433021701721,1388288,transaction,141572,4290.0
2032657,1433020880178,853860,transaction,453390,17004.0
2032702,1433019349777,57905,transaction,342777,3115.0
2032738,1433023851537,145274,transaction,439312,8468.0
2032827,1433014191476,232133,transaction,301656,11867.0
2033213,1433042058238,943950,transaction,47457,15376.0
2033521,1433000888821,1337853,transaction,329595,2123.0
2033557,1432999608560,818254,transaction,422827,7325.0
2033625,1432994825471,1331585,transaction,235559,5424.0
2033713,1432999742333,544849,transaction,4537,3983.0
2033782,1433043896407,575045,transaction,442131,322.0
2033833,1433044091913,1377052,transaction,227628,1027.0
2033951,1433044355844,643085,transaction,256473,17370.0
2034112,1433027765883,789793,transaction,119736,8251.0
2034203,1433025352339,404403,transaction,421606,6666.0
2034320,1433026852277,590239,transaction,436219,2303.0
2034488,1432997108410,183620,transaction,260957,11488.0
2034517,1432994825374,1331585,transaction,186702,5424.0
2035484,1433015557543,57905,transaction,150215,3089.0
2035509,1433015701436,286616,transaction,343360,670.0
2035669,1433042058222,943950,transaction,66621,15376.0
2035708,1433038439946,782169,transaction,274460,12907.0
2035717,1433041104735,1259476,transaction,406543,10915.0
2036230,1433008511656,286616,transaction,15776,13391.0
2036242,1433013121310,566590,transaction,439242,13604.0
2036328,1433046231575,420941,transaction,422948,187.0
2036586,1433024210876,286616,transaction,305588,16891.0
2036630,1433023851521,145274,transaction,195553,8468.0
2036641,1433022175564,404403,transaction,86894,17231.0
2036774,1433020315527,1132150,transaction,436748,14574.0
2036957,1433007090817,1341202,transaction,126332,10649.0
2037075,1433006363861,404403,transaction,243376,6306.0
2037085,1433006179472,57905,transaction,462742,12824.0
2037129,1433033627563,1381119,transaction,185117,2108.0
2037386,1433015075375,1162982,transaction,177354,16220.0
2037484,1433013436867,919302,transaction,213373,8679.0
2037485,1433015521399,404403,transaction,138434,2684.0
2037543,1433015557543,57905,transaction,204209,3089.0
2037716,1432997878896,520278,transaction,190243,16061.0
2037771,1433000277052,1341202,transaction,163990,10258.0
2037814,1432994825328,1331585,transaction,392655,5424.0
2037975,1433026938417,475994,transaction,210822,13280.0
2037981,1433027390914,1053351,transaction,255622,14245.0
2038084,1433027765883,789793,transaction,212917,8251.0
2038258,1433042836268,327548,transaction,175668,242.0
2038694,1433010046987,286616,transaction,46232,16563.0
2039037,1433049442277,629422,transaction,234261,7795.0
2039149,1433019349793,57905,transaction,87915,3115.0
2039179,1433020870131,683598,transaction,372581,13403.0
2039216,1433022175564,404403,transaction,422481,17231.0
2039230,1433022175564,404403,transaction,235748,17231.0
2039243,1433021273075,375772,transaction,77399,6235.0
2039245,1433021857628,95536,transaction,261455,12626.0
2039253,1433019869384,1132150,transaction,436748,11046.0
2039373,1433019170734,286616,transaction,77647,3420.0
2039529,1433005543305,1341202,transaction,119736,15734.0
2039564,1433005584906,326274,transaction,443829,11647.0
2039812,1433032465276,286616,transaction,342777,9808.0
2039947,1433012922678,808813,transaction,1891,4168.0
2040328,1433027850759,13764,transaction,8096,15875.0
2041419,1433044449697,1083495,transaction,129643,8229.0
2041727,1433013823963,404403,transaction,63859,10451.0
2041923,1433089933805,57905,transaction,184628,8631.0
2042082,1433093281167,1385109,transaction,314124,10156.0
2042155,1433120174001,57905,transaction,128569,1231.0
2042373,1433119127095,1217016,transaction,73593,17125.0
2042613,1433126047692,1228414,transaction,181527,8379.0
2043103,1433113054994,259278,transaction,389158,1560.0
2043118,1433110953481,665788,transaction,197621,6051.0
2043241,1433100590038,259278,transaction,277767,466.0
2043431,1433054124699,626237,transaction,114256,14054.0
2043595,1433064063508,636710,transaction,392583,6925.0
2043632,1433054159716,1013847,transaction,357054,9193.0
2043647,1433060343056,644346,transaction,306199,12229.0
2043664,1433054128281,507103,transaction,96233,17326.0
2043838,1433099079831,1264468,transaction,7943,2308.0
2044088,1433134560559,367376,transaction,109663,16654.0
2044205,1433107931985,474650,transaction,92361,6217.0
2044491,1433120316304,895999,transaction,12217,11455.0
2044593,1433122841700,1364781,transaction,34977,10408.0
2044596,1433124562692,57905,transaction,178274,8774.0
2044601,1433123051408,57905,transaction,69619,17401.0
2044632,1433130295548,802717,transaction,215363,4560.0
2044790,1433133799433,886166,transaction,309275,8233.0
2044894,1433089870548,818116,transaction,394052,16800.0
2044980,1433091291786,241246,transaction,182003,8051.0
2045051,1433091315488,769140,transaction,95650,3974.0
2045119,1433113496930,31613,transaction,262813,272.0
2045152,1433111368852,591869,transaction,249823,14405.0
2045541,1433127935092,530863,transaction,418826,710.0
2046027,1433115242580,927784,transaction,447661,9644.0
2046055,1433118389117,1235469,transaction,293126,8769.0
2046074,1433117356479,719915,transaction,340808,10381.0
2046566,1433098983288,1170264,transaction,461686,13632.0
2046613,1433096802284,1373037,transaction,133985,11516.0
2047552,1433130781568,1224025,transaction,301531,13584.0
2047629,1433132936443,1046172,transaction,109663,14368.0
2047916,1433089104786,57905,transaction,69127,7288.0
2048197,1433116604966,1363671,transaction,247930,1700.0
2048360,1433097626413,919420,transaction,268881,3718.0
2048386,1433093797353,1110280,transaction,371817,4527.0
2048577,1433133481458,361302,transaction,203571,1193.0
2048594,1433130403295,497167,transaction,80502,8915.0
2048599,1433130930969,999295,transaction,430491,3015.0
2048921,1433110642500,22990,transaction,455523,2701.0
2048942,1433111190341,22990,transaction,58905,3889.0
2048964,1433113938533,850520,transaction,202634,3111.0
2049252,1433100313119,1271695,transaction,356029,10757.0
2049427,1433074821472,301341,transaction,28144,4093.0
2049504,1433054128234,507103,transaction,400899,17326.0
2049876,1433135961772,677721,transaction,36810,5768.0
2049974,1433129449020,571830,transaction,58638,10929.0
2050340,1433124206803,404403,transaction,55706,15880.0
2050721,1433093125455,493111,transaction,22436,17604.0
2050792,1433091291899,241246,transaction,141157,8051.0
2050983,1433117268369,1349713,transaction,448817,6006.0
2051102,1433116407795,259278,transaction,25071,6418.0
2051217,1433119098600,895999,transaction,303715,8546.0
2051238,1433117305572,1394982,transaction,243171,15278.0
2051258,1433095740732,57905,transaction,452986,1460.0
2051325,1433095776733,506308,transaction,62275,207.0
2051401,1433096802300,1373037,transaction,374390,11516.0
2051422,1433098162851,57905,transaction,257645,2278.0
2051512,1433113938627,850520,transaction,415888,3111.0
2051723,1433110642500,22990,transaction,58905,2701.0
2051877,1433126016622,381186,transaction,172113,7001.0
2052039,1433100458942,1264468,transaction,123453,16017.0
2052179,1433099815181,31236,transaction,366186,14733.0
2052507,1433063050869,571268,transaction,143416,9992.0
2052531,1433084845916,1181007,transaction,461233,2299.0
2052758,1433137653606,964795,transaction,325585,13938.0
2052998,1433108390544,224497,transaction,334273,14744.0
2053112,1433106768338,657394,transaction,281211,9214.0
2053401,1433133799417,886166,transaction,251734,8233.0
2053443,1433131079652,497167,transaction,80502,6915.0
2053522,1433131446664,811310,transaction,303715,12553.0
2053626,1433088409160,1288368,transaction,339578,5504.0
2053693,1433093281230,1385109,transaction,105277,10156.0
2053705,1433089870548,818116,transaction,222285,16800.0
2053746,1433091411649,261301,transaction,233695,4096.0
2053845,1433092000417,57905,transaction,192948,3348.0
2054239,1433097404273,591869,transaction,434814,8268.0
2054299,1433094617294,767636,transaction,34560,14761.0
2054466,1433111190248,22990,transaction,455523,3889.0
2054610,1433114073104,49120,transaction,36864,8146.0
2054611,1433114453298,215902,transaction,101288,65.0
2054731,1433128640592,718314,transaction,413599,601.0
2054809,1433127831815,530863,transaction,218612,2645.0
2054830,1433126374360,530863,transaction,418826,4516.0
2055154,1433064063508,636710,transaction,109308,6925.0
2055236,1433053970381,1232231,transaction,369447,7167.0
2055300,1433054634042,50847,transaction,415242,2335.0
2055750,1433134737169,705492,transaction,42002,5486.0
2055792,1433106879811,815259,transaction,255528,14868.0
2055937,1433105258763,623548,transaction,234390,5260.0
2055972,1433104770861,57905,transaction,428257,2164.0
2056137,1433121700967,366202,transaction,460553,10527.0
2056153,1433123826038,456079,transaction,179290,16673.0
2056171,1433120639402,591869,transaction,227781,12345.0
2056237,1433121850930,379092,transaction,159380,15204.0
2056241,1433123530278,307264,transaction,379481,1975.0
2056256,1433134295129,705492,transaction,42002,16113.0
2056332,1433130165970,306049,transaction,291893,8886.0
2056373,1433133627111,530863,transaction,218612,15772.0
2056405,1433129793347,645326,transaction,7943,15944.0
2056711,1433093281183,1385109,transaction,359439,10156.0
2056722,1433090000621,253365,transaction,282035,3330.0
2057069,1433096584773,57905,transaction,12984,5886.0
2057097,1433095776733,506308,transaction,437778,207.0
2057098,1433095776686,506308,transaction,262521,207.0
2057332,1433115823240,259278,transaction,216044,8213.0
2057427,1433116976587,1255510,transaction,391605,17286.0
2057519,1433120174063,57905,transaction,73593,1231.0
2057572,1433111410482,259278,transaction,373345,3896.0
2057816,1433126258893,712443,transaction,445821,12705.0
2057883,1433127935092,530863,transaction,218612,710.0
2058039,1433052828181,626237,transaction,126929,16953.0
2058198,1433053028823,626237,transaction,114256,14054.0
2058371,1433080437447,185269,transaction,420960,3751.0
2058692,1433134746514,166371,transaction,352822,16039.0
2058854,1433106357652,259278,transaction,319855,14773.0
2058867,1433105698346,525183,transaction,290628,14281.0
2058886,1433105394758,1256020,transaction,75458,3078.0
2058887,1433105394727,1256020,transaction,216687,3078.0
2059007,1433124704935,530863,transaction,218612,594.0
2059270,1433134271264,601615,transaction,141328,3216.0
2059453,1433133799527,886166,transaction,234431,8233.0
2059471,1435770448710,248679,transaction,446196,3921.0
2059490,1435772783316,104058,transaction,175859,3109.0
2059491,1435772783064,104058,transaction,19545,3109.0
2059593,1435773536561,785643,transaction,135446,16370.0
2059666,1435772127706,1270093,transaction,101718,15381.0
2059837,1435797093501,857013,transaction,340375,368.0
2059882,1435799974107,441688,transaction,267593,10937.0
2060072,1435786926324,379562,transaction,316472,9708.0
2060143,1435788091136,1103897,transaction,211418,15489.0
2060186,1435787105580,1103897,transaction,211418,14669.0
2060232,1435789984824,1150086,transaction,99611,6446.0
2060404,1435783332818,779397,transaction,240970,1019.0
2060457,1435782434473,1250332,transaction,272069,4750.0
2060609,1435775701379,784543,transaction,413896,14874.0
2060650,1435778152939,1150086,transaction,64834,3379.0
2060708,1435776444501,1400416,transaction,403253,15891.0
2060778,1435776979142,964317,transaction,270020,6492.0
2060815,1435777797683,1046944,transaction,220793,13114.0
2060824,1435777245318,1083127,transaction,226647,16582.0
2060841,1435777097963,346597,transaction,133472,6857.0
2060880,1435764784594,1150086,transaction,390934,9567.0
2060902,1435764528357,684514,transaction,257575,4038.0
2061536,1435781469401,996879,transaction,280888,17146.0
2061562,1435782163478,386796,transaction,220599,8077.0
2061567,1435779143988,330865,transaction,417927,12879.0
2061893,1435764963099,1063648,transaction,364566,1833.0
2061941,1435792797507,684514,transaction,169571,4286.0
2061949,1435795046604,213137,transaction,133224,9449.0
2062088,1435794340486,1333733,transaction,445486,5161.0
2062114,1435793943388,104058,transaction,118932,10191.0
2062215,1435810110241,1308813,transaction,396303,10382.0
2062216,1435810110241,1308813,transaction,291416,10382.0
2062271,1435808710114,1074470,transaction,18726,4490.0
2062485,1435812183712,1316061,transaction,248063,5092.0
2062758,1435803960511,645507,transaction,425899,12491.0
2063065,1435761597348,795448,transaction,56618,11865.0
2063090,1435756843839,469785,transaction,203217,492.0
2063126,1435764156544,998729,transaction,207125,10851.0
2063400,1435796264705,1150086,transaction,338660,7099.0
2063433,1435797817416,372609,transaction,339808,12748.0
2063474,1435799988674,767448,transaction,133042,7611.0
2063817,1435782706221,496796,transaction,374996,17541.0
2063835,1435784209856,53925,transaction,265350,12186.0
2063894,1435785418472,698812,transaction,464404,3666.0
2064104,1435774721900,910083,transaction,284547,13730.0
2064147,1435777097841,346597,transaction,453427,6857.0
2064192,1435774741052,949126,transaction,293880,13454.0
2064195,1435775404659,62694,transaction,48030,3835.0
2064401,1435731396109,430099,transaction,334662,17561.0
2064684,1435795341950,726129,transaction,136700,8509.0
2064760,1435793684223,1090665,transaction,465455,17449.0
2064787,1435791861915,960340,transaction,137390,11944.0
2064960,1435811047359,1060241,transaction,224586,3170.0
2065368,1435773127278,868499,transaction,302242,16244.0
2065426,1435772209054,248679,transaction,188148,2706.0
2065503,1435770448710,248679,transaction,175859,3921.0
2065556,1435771065711,220404,transaction,158498,17666.0
2065725,1435787920386,507743,transaction,139435,182.0
2065804,1435789866290,660893,transaction,119639,5676.0
2065903,1435782099093,20389,transaction,297858,8195.0
2065943,1435781905247,248679,transaction,218879,32.0
2066047,1435781020370,996879,transaction,141090,13897.0
2066068,1435780656706,1233976,transaction,351397,3757.0
2066112,1435778820311,330865,transaction,242314,9701.0
2066598,1435776375939,1305946,transaction,303790,10259.0
2066640,1435774708730,1150086,transaction,6692,14216.0
2066653,1435775260098,684514,transaction,6990,16542.0
2066848,1435785418550,698812,transaction,276886,3666.0
2066849,1435785418566,698812,transaction,54558,3666.0
2066886,1435785775755,408762,transaction,211418,16823.0
2066902,1435782308065,874288,transaction,126354,823.0
2067075,1435778753322,684514,transaction,116624,12801.0
2067081,1435778820264,330865,transaction,417927,9701.0
2067217,1435778820311,330865,transaction,105870,9701.0
2067435,1435773901748,684514,transaction,260957,11248.0
2067445,1435773983339,1150086,transaction,325508,7703.0
2067461,1435772433180,684514,transaction,259078,9324.0
2068223,1435764347870,996879,transaction,222502,10207.0
2068271,1435763177735,446718,transaction,429907,5776.0
2068975,1435792666944,1150086,transaction,217935,12401.0
2069009,1435791142475,684514,transaction,382288,5526.0
2069103,1435793684158,1090665,transaction,465455,17449.0
2069123,1435793594369,468595,transaction,112417,3547.0
2069430,1435769011446,340753,transaction,67304,2639.0
2069613,1435769155685,703222,transaction,172842,3244.0
2069978,1435789396618,171135,transaction,395161,3321.0
2069979,1435789396633,171135,transaction,46841,3321.0
2070031,1435789619551,530559,transaction,268883,14255.0
2070051,1435787615417,388441,transaction,248605,1297.0
2070257,1435784717139,1150086,transaction,869,17486.0
2070407,1435783700900,599222,transaction,178274,8374.0
2070460,1435784296035,1150086,transaction,343861,4221.0
2070604,1435778902699,63156,transaction,227318,9654.0
2070686,1435781181867,1091732,transaction,434277,9492.0
2071016,1435800830560,767448,transaction,133042,4252.0
2071029,1435800759650,767448,transaction,133042,6652.0
2071042,1435774511862,360742,transaction,166691,4250.0
2071075,1435776630131,476132,transaction,157725,15086.0
2071076,1435776898152,554612,transaction,305792,11626.0
2071208,1435775981905,935908,transaction,25812,12931.0
2071550,1435730403594,967877,transaction,271121,16067.0
2071567,1435760692987,347598,transaction,255093,7923.0
2071783,1435760421314,881734,transaction,101718,3721.0
2072022,1435807687901,493601,transaction,183313,11463.0
2072139,1435812385788,1294231,transaction,145403,13277.0
2072160,1435813492045,222575,transaction,148360,3855.0
2072204,1435812183712,1316061,transaction,86759,5092.0
2072207,1435812183712,1316061,transaction,109615,5092.0
2072276,1435816409499,1372912,transaction,70035,17598.0
2072303,1435811429429,1005010,transaction,464731,12535.0
2072348,1435815117024,895547,transaction,409804,2057.0
2072488,1435794531243,481982,transaction,225249,14030.0
2072654,1435770298210,996879,transaction,321850,9833.0
2072730,1435772783332,104058,transaction,446196,3109.0
2072786,1435773060872,248679,transaction,111240,3559.0
2072817,1435773045933,954026,transaction,459911,8259.0
2072821,1435770282058,1150086,transaction,171936,3728.0
2072843,1435772660602,556054,transaction,400810,136.0
2072888,1435765288946,129434,transaction,269088,1421.0
2072907,1435769617322,336360,transaction,138427,2550.0
2072913,1435766697264,1361470,transaction,262521,7358.0
2073120,1435768061371,1150086,transaction,429452,9514.0
2073329,1435801275821,382750,transaction,17812,958.0
2073426,1435777079134,1242255,transaction,8122,5781.0
2073457,1435777097757,346597,transaction,426220,6857.0
2073470,1435776832528,1362583,transaction,18182,3776.0
2073503,1435774990103,684514,transaction,457045,6216.0
2073520,1435774985139,996879,transaction,329321,12448.0
2073591,1435777311434,62990,transaction,96085,16492.0
2074085,1435766014436,684514,transaction,359949,5672.0
2074126,1435767471280,684514,transaction,18726,16063.0
2074275,1435772814479,1181719,transaction,234887,2381.0
2074437,1435770983519,367079,transaction,441953,17394.0
2074448,1435770448710,248679,transaction,19545,3921.0
2074519,1435784727076,966859,transaction,75195,7435.0
2074525,1435785418472,698812,transaction,359861,3666.0
2074545,1435782765773,774788,transaction,17478,13651.0
2074599,1435783617562,1244177,transaction,11226,17435.0
2074600,1435785079610,1343868,transaction,232350,10958.0
2074641,1435783565756,248679,transaction,415810,2427.0
2074719,1435784509157,248679,transaction,324290,16315.0
2074747,1435730818098,883355,transaction,265934,5682.0
2074878,1435737632415,963194,transaction,29196,620.0
2075094,1435756795308,365136,transaction,224586,5965.0
2075138,1435760552354,776534,transaction,20388,13383.0
2075171,1435764154508,1150086,transaction,124827,14549.0
2075230,1435760230071,319457,transaction,300594,644.0
2075522,1435808921449,1133108,transaction,374941,16038.0
2075807,1435812567662,308563,transaction,338660,10846.0
2075830,1435795471712,807918,transaction,92668,5927.0
2075887,1435793943357,104058,transaction,291898,10191.0
2075894,1435794095217,598497,transaction,277609,10533.0
2075911,1435791224452,996879,transaction,314952,6677.0
2075975,1435791068571,199297,transaction,134762,5240.0
2076095,1435789647538,945545,transaction,36156,2863.0
2076186,1435789396633,171135,transaction,452575,3321.0
2076215,1435787235570,1198949,transaction,145298,16528.0
2076225,1435786800153,1150086,transaction,352290,2455.0
2076360,1435786688383,480552,transaction,255902,1051.0
2076364,1435789290369,856826,transaction,450082,12414.0
2076383,1435779143988,330865,transaction,242314,12879.0
2076492,1435781913886,670551,transaction,259078,15646.0
2076555,1435781560159,878699,transaction,133647,16636.0
2076632,1435780140112,426226,transaction,15938,1372.0
2076670,1435805961696,906703,transaction,210043,3545.0
2076880,1435803741375,996879,transaction,72640,3317.0
2077211,1435774985108,996879,transaction,338395,12448.0
2077222,1435777404858,1150086,transaction,436694,319.0
2077328,1435778183331,1199945,transaction,294245,13294.0
2077359,1435777097907,346597,transaction,220355,6857.0
2077429,1435772050463,684514,transaction,44582,12335.0
2077452,1435771124914,112855,transaction,444741,12241.0
2077685,1435786855310,684514,transaction,458575,1954.0
2077771,1435786400910,530559,transaction,230842,63.0
2078068,1435786210534,684514,transaction,324290,8513.0
2078071,1435783462479,1150086,transaction,461520,9950.0
2078088,1435785892714,1150086,transaction,355099,13375.0
2078179,1435763065081,531957,transaction,24728,15126.0
2078213,1435764385452,1302668,transaction,265113,9490.0
2078271,1435760693049,347598,transaction,206218,7923.0
2078611,1435737982118,1197857,transaction,221058,10787.0
2079063,1435780448102,248679,transaction,441074,6926.0
2079188,1435779143988,330865,transaction,105870,12879.0
2079235,1435779993402,880629,transaction,48141,12290.0
2079272,1435794192093,1333733,transaction,445486,4154.0
2079515,1435794597228,1045290,transaction,13280,11443.0
2079704,1435815175640,895547,transaction,409804,3127.0
2079994,1435766166228,684000,transaction,67013,10573.0
2080688,1435874705056,292806,transaction,363030,9339.0
2080765,1435885284513,705542,transaction,444712,3795.0
2080852,1435880602511,836635,transaction,153889,7612.0
2080909,1435881744148,684514,transaction,396378,5063.0
2081028,1435882804793,1405831,transaction,7943,13912.0
2081529,1435862215440,684514,transaction,109317,5869.0
2081556,1435860424516,684514,transaction,234294,254.0
2081626,1435859952034,561311,transaction,440248,16255.0
2081632,1435861453427,1096330,transaction,453646,1256.0
2081669,1435860850724,1256617,transaction,251248,5988.0
2081697,1435857654131,248679,transaction,12217,3307.0
2081850,1435858996776,192030,transaction,270527,14320.0
2081947,1435856076099,248679,transaction,184505,8129.0
2082090,1435845541661,947112,transaction,299908,9944.0
2082232,1435869429425,223283,transaction,456602,3512.0
2082363,1435871109563,1150086,transaction,12233,3419.0
2082500,1435864160627,248679,transaction,302321,16652.0
2082581,1435864397895,684514,transaction,330840,13150.0
2082757,1435876645811,707112,transaction,387747,8330.0
2082961,1435824369339,265568,transaction,157459,13388.0
2083219,1435817880345,214957,transaction,398115,11225.0
2083238,1435855186848,248679,transaction,119736,13881.0
2083306,1435855231189,693688,transaction,11316,4947.0
2083351,1435852837378,1150086,transaction,206241,15984.0
2083412,1435850814343,1184315,transaction,404793,5178.0
2083432,1435851962491,1106803,transaction,417303,1571.0
2083507,1435854793140,334748,transaction,323766,6461.0
2083520,1435853461353,1113351,transaction,351476,15261.0
2083568,1435891000819,1211623,transaction,449912,11985.0
2083915,1435891259192,1098767,transaction,25148,9732.0
2084247,1435860688281,684514,transaction,29683,7573.0
2084291,1435861862212,643357,transaction,48105,2407.0
2084483,1435885323275,415923,transaction,232085,13833.0
2084505,1435883390208,684514,transaction,103156,14329.0
2084526,1435881098090,383676,transaction,457995,17511.0
2084545,1435883740764,982670,transaction,73001,1976.0
2084581,1435882689601,836635,transaction,293304,10172.0
2084620,1435888798887,430913,transaction,446820,14524.0
2084693,1435887254405,836635,transaction,377863,11513.0
2084853,1435890234307,1369956,transaction,379739,9916.0
2084893,1435902479773,412758,transaction,304628,13335.0
2084903,1435902580025,1268742,transaction,247948,5949.0
2084919,1435901942289,299259,transaction,153889,909.0
